## vdj_pipe v0.1.5-15-gffd7271~; clang7.0.2; Boost1.57.0; build:20160217; 2016-Feb-17 21:22:21 UTC
IS9DOBB01C0ANH	2	2	0	0	0
IS9DOBB01AIAAR	3	3	0	0	0
IS9DOBB01CEZG1	5	5	0	0	0
IS9DOBB01CWPVJ	1	1	0	0	0
IS9DOBB01AMV3B	1	1	0	0	0
IS9DOBB01BHSSV	1	1	0	0	0
IS9DOBB01EHQVG	1	1	0	0	0
IS9DOBB01DJWIJ	1	1	0	0	0
IS9DOBB01DYYO6	1	1	0	0	0
IS9DOBB01DVKR3	1	1	0	0	0
IS9DOBB01DAPWR	1	1	0	0	0
IS9DOBB01EQ9H4	2	2	0	0	0
IS9DOBB01EFRY4	1	1	0	0	0
IS9DOBB01EATZH	2	2	0	0	0
IS9DOBB01BVQXI	1	1	0	0	0
IS9DOBB01AK4ET	1	1	0	0	0
IS9DOBB01BOH9N	2	2	0	0	0
IS9DOBB01BRVK1	2	2	0	0	0
IS9DOBB01A1V1R	1	1	0	0	0
IS9DOBB01D4QU7	1	1	0	0	0
IS9DOBB01C7KM1	2	2	0	0	0
IS9DOBB01C6KU3	1	1	0	0	0
IS9DOBB01CJQ1M	1	1	0	0	0
IS9DOBB01A77AV	1	1	0	0	0
IS9DOBB01BL025	2	2	0	0	0
IS9DOBB01ARCXW	2	2	0	0	0
IS9DOBB01BDEE4	1	1	0	0	0
IS9DOBB01D9A9M	3	3	0	0	0
IS9DOBB01CVCKD	1	1	0	0	0
IS9DOBB01AYIUD	1	1	0	0	0
IS9DOBB01C767O	3	3	0	0	0
IS9DOBB01EZXRU	1	1	0	0	0
IS9DOBB01EBEBP	5	5	0	0	0
IS9DOBB01D2ZUJ	2	2	0	0	0
IS9DOBB01CYUN7	1	1	0	0	0
IS9DOBB01ENW5M	1	1	0	0	0
IS9DOBB01BQRID	3	3	0	0	0
IS9DOBB01DZ745	1	1	0	0	0
IS9DOBB01ASOCX	1	1	0	0	0
IS9DOBB01B2V7D	7	7	0	0	0
IS9DOBB01BLEA1	1	1	0	0	0
IS9DOBB01DMKTC	3	3	0	0	0
IS9DOBB01AYIRB	1	1	0	0	0
IS9DOBB01BMGJ0	1	1	0	0	0
IS9DOBB01CKM1T	5	5	0	0	0
IS9DOBB01AN7WY	1	1	0	0	0
IS9DOBB01C54I7	1	1	0	0	0
IS9DOBB01CEQZK	1	1	0	0	0
IS9DOBB01DPMAG	1	1	0	0	0
IS9DOBB01ANT83	1	1	0	0	0
IS9DOBB01EYUQU	1	1	0	0	0
IS9DOBB01DGQ97	1	1	0	0	0
IS9DOBB01AF6WD	4	4	0	0	0
IS9DOBB01BLH47	2	2	0	0	0
IS9DOBB01DPWWO	2	2	0	0	0
IS9DOBB01DAG1H	9	9	0	0	0
IS9DOBB01B6ZCF	1	1	0	0	0
IS9DOBB01CZLXZ	1	1	0	0	0
IS9DOBB01EGLRQ	1	1	0	0	0
IS9DOBB01EZNKO	2	2	0	0	0
IS9DOBB01DZ53F	3	3	0	0	0
IS9DOBB01ARY3W	1	1	0	0	0
IS9DOBB01AWDA9	3	3	0	0	0
IS9DOBB01BEI51	1	1	0	0	0
IS9DOBB01DBJ12	2	2	0	0	0
IS9DOBB01ANXWI	1	1	0	0	0
IS9DOBB01C411W	1	1	0	0	0
IS9DOBB01D2GYH	1	1	0	0	0
IS9DOBB01DPIJZ	2	2	0	0	0
IS9DOBB01ATC7B	1	1	0	0	0
IS9DOBB01B0EJL	3	3	0	0	0
IS9DOBB01CGR7V	2	2	0	0	0
IS9DOBB01D81GX	1	1	0	0	0
IS9DOBB01B7Q74	1	1	0	0	0
IS9DOBB01B5JXX	1	1	0	0	0
IS9DOBB01C5PHV	3	3	0	0	0
IS9DOBB01ETGI5	2	2	0	0	0
IS9DOBB01CDQJ5	1	1	0	0	0
IS9DOBB01AI6U2	1	1	0	0	0
IS9DOBB01AV33A	3	3	0	0	0
IS9DOBB01EL6S5	1	1	0	0	0
IS9DOBB01BPRMO	3	3	0	0	0
IS9DOBB01BOIIZ	1	1	0	0	0
IS9DOBB01BTWWU	1	1	0	0	0
IS9DOBB01A8RG3	1	1	0	0	0
IS9DOBB01B3EFY	1	1	0	0	0
IS9DOBB01CYASZ	1	1	0	0	0
IS9DOBB01ANJ7C	3	3	0	0	0
IS9DOBB01COFKP	1	1	0	0	0
IS9DOBB01B268E	1	1	0	0	0
IS9DOBB01B6GF5	5	5	0	0	0
IS9DOBB01DVKNV	1	1	0	0	0
IS9DOBB01BOEDO	1	1	0	0	0
IS9DOBB01AOZWM	1	1	0	0	0
IS9DOBB01C40GR	2	2	0	0	0
IS9DOBB01AXKN1	1	1	0	0	0
IS9DOBB01CSZ1A	1	1	0	0	0
IS9DOBB01COQ7E	1	1	0	0	0
IS9DOBB01DBF77	2	2	0	0	0
IS9DOBB01EVT6H	6	6	0	0	0
IS9DOBB01ELT0G	1	1	0	0	0
IS9DOBB01BZT1V	1	1	0	0	0
IS9DOBB01A8EPN	2	2	0	0	0
IS9DOBB01EVCHQ	1	1	0	0	0
IS9DOBB01EE5AR	1	1	0	0	0
IS9DOBB01EKLYU	1	1	0	0	0
IS9DOBB01CRQ5B	3	3	0	0	0
IS9DOBB01DZZTV	1	1	0	0	0
IS9DOBB01EYBWP	18	18	0	0	0
IS9DOBB01D5XWF	1	1	0	0	0
IS9DOBB01CA195	1	1	0	0	0
IS9DOBB01C8DSK	1	1	0	0	0
IS9DOBB01B6QF5	7	7	0	0	0
IS9DOBB01EFWQK	1	1	0	0	0
IS9DOBB01CNAHM	4	4	0	0	0
IS9DOBB01BL55B	2	2	0	0	0
IS9DOBB01CZBR0	1	1	0	0	0
IS9DOBB01BT2SR	2	2	0	0	0
IS9DOBB01DPADE	1	1	0	0	0
IS9DOBB01BYPZK	1	1	0	0	0
IS9DOBB01EZHLB	1	1	0	0	0
IS9DOBB01A76EI	2	2	0	0	0
IS9DOBB01AQJLS	1	1	0	0	0
IS9DOBB01ALI4Z	1	1	0	0	0
IS9DOBB01BLIZ5	1	1	0	0	0
IS9DOBB01D411D	1	1	0	0	0
IS9DOBB01CC1Q5	2	2	0	0	0
IS9DOBB01C3R7N	2	2	0	0	0
IS9DOBB01BGZZO	1	1	0	0	0
IS9DOBB01ENBF2	4	4	0	0	0
IS9DOBB01DNJHQ	1	1	0	0	0
IS9DOBB01D38CE	1	1	0	0	0
IS9DOBB01CDKO8	5	5	0	0	0
IS9DOBB01DE958	1	1	0	0	0
IS9DOBB01AO4Z0	2	2	0	0	0
IS9DOBB01CGGRL	2	2	0	0	0
IS9DOBB01EQUEL	3	3	0	0	0
IS9DOBB01DYA54	1	1	0	0	0
IS9DOBB01DDPMI	3	3	0	0	0
IS9DOBB01CWRDZ	2	2	0	0	0
IS9DOBB01ETI99	4	4	0	0	0
IS9DOBB01B1QZ7	2	2	0	0	0
IS9DOBB01ETE71	3	3	0	0	0
IS9DOBB01EFM29	1	1	0	0	0
IS9DOBB01CU1DB	1	1	0	0	0
IS9DOBB01D3TZD	1	1	0	0	0
IS9DOBB01DE852	1	1	0	0	0
IS9DOBB01BI4TI	1	1	0	0	0
IS9DOBB01DO3R7	1	1	0	0	0
IS9DOBB01EL5V0	1	1	0	0	0
IS9DOBB01CLXPR	1	1	0	0	0
IS9DOBB01CI58I	4	4	0	0	0
IS9DOBB01DX2D2	3	3	0	0	0
IS9DOBB01ELO04	1	1	0	0	0
IS9DOBB01CXD9Y	1	1	0	0	0
IS9DOBB01D1OU8	1	1	0	0	0
IS9DOBB01EGXSR	1	1	0	0	0
IS9DOBB01CFAXJ	1	1	0	0	0
IS9DOBB01D638I	1	1	0	0	0
IS9DOBB01DAMG4	7	7	0	0	0
IS9DOBB01CT4NL	1	1	0	0	0
IS9DOBB01CBNQA	1	1	0	0	0
IS9DOBB01DJTCJ	1	1	0	0	0
IS9DOBB01EA6F7	1	1	0	0	0
IS9DOBB01DGYZY	4	4	0	0	0
IS9DOBB01DA2IS	1	1	0	0	0
IS9DOBB01A2YCT	1	1	0	0	0
IS9DOBB01AZXO0	1	1	0	0	0
IS9DOBB01CMXGO	4	4	0	0	0
IS9DOBB01B0GNC	1	1	0	0	0
IS9DOBB01BG2B5	3	3	0	0	0
IS9DOBB01DE2YJ	1	1	0	0	0
IS9DOBB01BZE18	7	7	0	0	0
IS9DOBB01BV245	6	6	0	0	0
IS9DOBB01DWHS6	4	4	0	0	0
IS9DOBB01AD226	3	3	0	0	0
IS9DOBB01DQCIC	2	2	0	0	0
IS9DOBB01EHC1T	1	1	0	0	0
IS9DOBB01CF9UD	1	1	0	0	0
IS9DOBB01C36T7	2	2	0	0	0
IS9DOBB01DWLTB	1	1	0	0	0
IS9DOBB01CTUJE	9	9	0	0	0
IS9DOBB01EL4OX	2	2	0	0	0
IS9DOBB01A8Q5D	3	3	0	0	0
IS9DOBB01D15LK	2	2	0	0	0
IS9DOBB01DV0AD	1	1	0	0	0
IS9DOBB01EMOVH	3	3	0	0	0
IS9DOBB01D3EN7	1	1	0	0	0
IS9DOBB01EYRFT	2	2	0	0	0
IS9DOBB01DZ830	1	1	0	0	0
IS9DOBB01BP0MW	1	1	0	0	0
IS9DOBB01DAJG0	1	1	0	0	0
IS9DOBB01CWPI7	2	2	0	0	0
IS9DOBB01BCLAE	4	4	0	0	0
IS9DOBB01CXPIA	1	1	0	0	0
IS9DOBB01DGPH6	2	2	0	0	0
IS9DOBB01EMNZ7	1	1	0	0	0
IS9DOBB01DYAYF	1	1	0	0	0
IS9DOBB01DFUSG	1	1	0	0	0
IS9DOBB01D0HCI	1	1	0	0	0
IS9DOBB01B4NYT	2	2	0	0	0
IS9DOBB01DI84E	3	3	0	0	0
IS9DOBB01DTW7T	1	1	0	0	0
IS9DOBB01A11XC	2	2	0	0	0
IS9DOBB01EFUUC	1	1	0	0	0
IS9DOBB01BGGZ6	1	1	0	0	0
IS9DOBB01A9LBH	1	1	0	0	0
IS9DOBB01ASZ4D	1	1	0	0	0
IS9DOBB01DQ5Q6	1	1	0	0	0
IS9DOBB01AR412	1	1	0	0	0
IS9DOBB01DDYJV	1	1	0	0	0
IS9DOBB01AM97O	1	1	0	0	0
IS9DOBB01CN8IM	2	2	0	0	0
IS9DOBB01BRP1Q	2	2	0	0	0
IS9DOBB01DBSS3	12	12	0	0	0
IS9DOBB01B3VX2	1	1	0	0	0
IS9DOBB01CL4TY	1	1	0	0	0
IS9DOBB01CU2EQ	1	1	0	0	0
IS9DOBB01CMINO	2	2	0	0	0
IS9DOBB01BP66N	1	1	0	0	0
IS9DOBB01DLCZR	1	1	0	0	0
IS9DOBB01DE376	4	4	0	0	0
IS9DOBB01AMMJG	1	1	0	0	0
IS9DOBB01BLC1S	1	1	0	0	0
IS9DOBB01ECQBN	4	4	0	0	0
IS9DOBB01DUDCD	1	1	0	0	0
IS9DOBB01CJ32K	3	3	0	0	0
IS9DOBB01D3RBY	2	2	0	0	0
IS9DOBB01CVJW4	1	1	0	0	0
IS9DOBB01B5OX0	1	1	0	0	0
IS9DOBB01B2B5F	1	1	0	0	0
IS9DOBB01BUW6F	1	1	0	0	0
IS9DOBB01EQQFM	1	1	0	0	0
IS9DOBB01A2T7N	1	1	0	0	0
IS9DOBB01B5104	1	1	0	0	0
IS9DOBB01CL74K	3	3	0	0	0
IS9DOBB01AU7UU	1	1	0	0	0
IS9DOBB01CALG5	4	4	0	0	0
IS9DOBB01BV3NC	1	1	0	0	0
IS9DOBB01EX974	1	1	0	0	0
IS9DOBB01C1CX1	1	1	0	0	0
IS9DOBB01EAG0A	2	2	0	0	0
IS9DOBB01BML4W	7	7	0	0	0
IS9DOBB01CALVA	2	2	0	0	0
IS9DOBB01C7OQN	1	1	0	0	0
IS9DOBB01B8QDE	8	8	0	0	0
IS9DOBB01DFGL0	2	2	0	0	0
IS9DOBB01AFYNY	1	1	0	0	0
IS9DOBB01AG1W1	1	1	0	0	0
IS9DOBB01DV5KO	1	1	0	0	0
IS9DOBB01DEHWL	1	1	0	0	0
IS9DOBB01DWPWL	4	4	0	0	0
IS9DOBB01AN3T9	1	1	0	0	0
IS9DOBB01DSYED	1	1	0	0	0
IS9DOBB01EG4K3	2	2	0	0	0
IS9DOBB01CFMUS	2	2	0	0	0
IS9DOBB01CWC87	1	1	0	0	0
IS9DOBB01CFWY2	2	2	0	0	0
IS9DOBB01ALUC4	1	1	0	0	0
IS9DOBB01EF6OP	1	1	0	0	0
IS9DOBB01CF01J	1	1	0	0	0
IS9DOBB01ES7R0	1	1	0	0	0
IS9DOBB01B5HQ3	2	2	0	0	0
IS9DOBB01DQG7Q	2	2	0	0	0
IS9DOBB01C1GW3	4	4	0	0	0
IS9DOBB01ESGY8	4	4	0	0	0
IS9DOBB01CO3IQ	2	2	0	0	0
IS9DOBB01A2UTM	1	1	0	0	0
IS9DOBB01AUXTQ	1	1	0	0	0
IS9DOBB01A64NW	1	1	0	0	0
IS9DOBB01C984E	1	1	0	0	0
IS9DOBB01B214T	2	2	0	0	0
IS9DOBB01D24IG	1	1	0	0	0
IS9DOBB01DCMT5	1	1	0	0	0
IS9DOBB01DO8S3	5	5	0	0	0
IS9DOBB01BSZJJ	2	2	0	0	0
IS9DOBB01CZTZE	3	3	0	0	0
IS9DOBB01AO0HD	1	1	0	0	0
IS9DOBB01A4C5P	1	1	0	0	0
IS9DOBB01BIHPJ	2	2	0	0	0
IS9DOBB01BG1NN	1	1	0	0	0
IS9DOBB01ADWQW	1	1	0	0	0
IS9DOBB01DP2S2	8	8	0	0	0
IS9DOBB01D35QF	3	3	0	0	0
IS9DOBB01EN0II	2	2	0	0	0
IS9DOBB01ATA2D	1	1	0	0	0
IS9DOBB01AJSYI	1	1	0	0	0
IS9DOBB01EEVK3	1	1	0	0	0
IS9DOBB01DTUJD	1	1	0	0	0
IS9DOBB01D3737	1	1	0	0	0
IS9DOBB01EV4R2	1	1	0	0	0
IS9DOBB01D3PO8	2	2	0	0	0
IS9DOBB01DYIZ1	1	1	0	0	0
IS9DOBB01D8DRX	1	1	0	0	0
IS9DOBB01CF56R	2	2	0	0	0
IS9DOBB01CX4H8	1	1	0	0	0
IS9DOBB01CK320	1	1	0	0	0
IS9DOBB01B6OFS	1	1	0	0	0
IS9DOBB01A0X1K	5	5	0	0	0
IS9DOBB01BENGD	1	1	0	0	0
IS9DOBB01DQ5OJ	1	1	0	0	0
IS9DOBB01CVQ2C	1	1	0	0	0
IS9DOBB01COGY0	1	1	0	0	0
IS9DOBB01AG0RI	2	2	0	0	0
IS9DOBB01EOOCV	1	1	0	0	0
IS9DOBB01BCHKO	1	1	0	0	0
IS9DOBB01BC94O	1	1	0	0	0
IS9DOBB01EUK1K	2	2	0	0	0
IS9DOBB01ARUF6	1	1	0	0	0
IS9DOBB01A86RU	1	1	0	0	0
IS9DOBB01CUWZB	1	1	0	0	0
IS9DOBB01B43G2	1	1	0	0	0
IS9DOBB01APNWL	4	4	0	0	0
IS9DOBB01C8NCK	1	1	0	0	0
IS9DOBB01CXFZJ	1	1	0	0	0
IS9DOBB01DGICF	1	1	0	0	0
IS9DOBB01BFMDV	1	1	0	0	0
IS9DOBB01CQ54L	1	1	0	0	0
IS9DOBB01DFAES	1	1	0	0	0
IS9DOBB01C07PD	1	1	0	0	0
IS9DOBB01CW68O	1	1	0	0	0
IS9DOBB01CYFVF	2	2	0	0	0
IS9DOBB01BFJQ8	1	1	0	0	0
IS9DOBB01EBOUH	1	1	0	0	0
IS9DOBB01DYEGH	1	1	0	0	0
IS9DOBB01DN8QD	1	1	0	0	0
IS9DOBB01BL0N8	1	1	0	0	0
IS9DOBB01ER199	1	1	0	0	0
IS9DOBB01DH1SY	4	4	0	0	0
IS9DOBB01DEKF5	1	1	0	0	0
IS9DOBB01BIJMS	1	1	0	0	0
IS9DOBB01EDZS9	1	1	0	0	0
IS9DOBB01COS5P	1	1	0	0	0
IS9DOBB01DDF52	1	1	0	0	0
IS9DOBB01C3ANG	1	1	0	0	0
IS9DOBB01CDKL9	2	2	0	0	0
IS9DOBB01BLQN8	1	1	0	0	0
IS9DOBB01BNNK1	1	1	0	0	0
IS9DOBB01ESWYX	2	2	0	0	0
IS9DOBB01EENM4	1	1	0	0	0
IS9DOBB01CJRW2	1	1	0	0	0
IS9DOBB01EFOA5	1	1	0	0	0
IS9DOBB01EDHBS	1	1	0	0	0
IS9DOBB01BHX3G	1	1	0	0	0
IS9DOBB01CX7VN	7	7	0	0	0
IS9DOBB01A0R4H	1	1	0	0	0
IS9DOBB01EA90U	1	1	0	0	0
IS9DOBB01DMCKE	1	1	0	0	0
IS9DOBB01DCXQ2	1	1	0	0	0
IS9DOBB01BN3JP	2	2	0	0	0
IS9DOBB01DEQ7M	1	1	0	0	0
IS9DOBB01BP5AS	1	1	0	0	0
IS9DOBB01CHU0I	2	2	0	0	0
IS9DOBB01ETLYS	1	1	0	0	0
IS9DOBB01ASS63	1	1	0	0	0
IS9DOBB01D5QDY	1	1	0	0	0
IS9DOBB01ET7CP	1	1	0	0	0
IS9DOBB01CS92J	2	2	0	0	0
IS9DOBB01D8F3T	4	4	0	0	0
IS9DOBB01EAAMR	1	1	0	0	0
IS9DOBB01EPON3	1	1	0	0	0
IS9DOBB01CUUNJ	1	1	0	0	0
IS9DOBB01AXOEH	1	1	0	0	0
IS9DOBB01C1F0V	2	2	0	0	0
IS9DOBB01DPM5C	2	2	0	0	0
IS9DOBB01C0KGT	1	1	0	0	0
IS9DOBB01C9X49	1	1	0	0	0
IS9DOBB01AVQRL	1	1	0	0	0
IS9DOBB01CGTOZ	1	1	0	0	0
IS9DOBB01D6YZV	9	9	0	0	0
IS9DOBB01EEJYM	13	13	0	0	0
IS9DOBB01EEHHE	1	1	0	0	0
IS9DOBB01AFUFS	1	1	0	0	0
IS9DOBB01AYDEN	1	1	0	0	0
IS9DOBB01BHWMU	1	1	0	0	0
IS9DOBB01AH14A	4	4	0	0	0
IS9DOBB01CJ7Q5	1	1	0	0	0
IS9DOBB01A94J9	1	1	0	0	0
IS9DOBB01A09HC	2	2	0	0	0
IS9DOBB01ELYKK	1	1	0	0	0
IS9DOBB01BIZC5	1	1	0	0	0
IS9DOBB01DSV53	1	1	0	0	0
IS9DOBB01B6GQ5	3	3	0	0	0
IS9DOBB01DNKT6	1	1	0	0	0
IS9DOBB01AR5JV	6	6	0	0	0
IS9DOBB01DWCEG	2	2	0	0	0
IS9DOBB01EVN0X	1	1	0	0	0
IS9DOBB01BO6RJ	1	1	0	0	0
IS9DOBB01EHBO5	1	1	0	0	0
IS9DOBB01CWAA1	1	1	0	0	0
IS9DOBB01B5R1J	9	9	0	0	0
IS9DOBB01DHJW3	2	2	0	0	0
IS9DOBB01A769R	2	2	0	0	0
IS9DOBB01AEFLY	3	3	0	0	0
IS9DOBB01C0W24	1	1	0	0	0
IS9DOBB01DZ2PB	1	1	0	0	0
IS9DOBB01BCVOE	2	2	0	0	0
IS9DOBB01A61C8	1	1	0	0	0
IS9DOBB01C5JZC	1	1	0	0	0
IS9DOBB01EOFL2	1	1	0	0	0
IS9DOBB01AOJO4	2	2	0	0	0
IS9DOBB01B2XMS	2	2	0	0	0
IS9DOBB01B12M6	1	1	0	0	0
IS9DOBB01CQLOZ	4	4	0	0	0
IS9DOBB01B75M5	1	1	0	0	0
IS9DOBB01A7AOL	1	1	0	0	0
IS9DOBB01A0RAY	1	1	0	0	0
IS9DOBB01BPHBG	1	1	0	0	0
IS9DOBB01DOY4I	1	1	0	0	0
IS9DOBB01DK1D1	1	1	0	0	0
IS9DOBB01DRRF6	3	3	0	0	0
IS9DOBB01ENO5M	2	2	0	0	0
IS9DOBB01EOH2V	2	2	0	0	0
IS9DOBB01CS1RJ	1	1	0	0	0
IS9DOBB01AFNGZ	1	1	0	0	0
IS9DOBB01B7X1Y	1	1	0	0	0
IS9DOBB01CKMIW	5	5	0	0	0
IS9DOBB01CYI4G	1	1	0	0	0
IS9DOBB01DJTH8	2	2	0	0	0
IS9DOBB01B7WXH	2	2	0	0	0
IS9DOBB01ASD95	1	1	0	0	0
IS9DOBB01A4TA8	1	1	0	0	0
IS9DOBB01C9WLA	2	2	0	0	0
IS9DOBB01DTXZ5	1	1	0	0	0
IS9DOBB01BVZNQ	1	1	0	0	0
IS9DOBB01DLWO9	5	5	0	0	0
IS9DOBB01BNTYT	2	2	0	0	0
IS9DOBB01CXI22	1	1	0	0	0
IS9DOBB01C3FO2	5	5	0	0	0
IS9DOBB01B81IF	1	1	0	0	0
IS9DOBB01CYSWQ	1	1	0	0	0
IS9DOBB01CWJ2E	3	3	0	0	0
IS9DOBB01BNV8O	1	1	0	0	0
IS9DOBB01C606W	1	1	0	0	0
IS9DOBB01D5D5B	1	1	0	0	0
IS9DOBB01CWYI3	10	10	0	0	0
IS9DOBB01AJLM5	1	1	0	0	0
IS9DOBB01BHFA6	1	1	0	0	0
IS9DOBB01AY14Y	1	1	0	0	0
IS9DOBB01EEIVJ	1	1	0	0	0
IS9DOBB01C52ED	1	1	0	0	0
IS9DOBB01AJ2LF	3	3	0	0	0
IS9DOBB01EKFRE	2	2	0	0	0
IS9DOBB01AUCGP	1	1	0	0	0
IS9DOBB01DQF5E	1	1	0	0	0
IS9DOBB01AOV71	2	2	0	0	0
IS9DOBB01EET6M	1	1	0	0	0
IS9DOBB01DF2DY	1	1	0	0	0
IS9DOBB01DQFJB	1	1	0	0	0
IS9DOBB01CN0PE	1	1	0	0	0
IS9DOBB01AVYHK	2	2	0	0	0
IS9DOBB01EF3R0	2	2	0	0	0
IS9DOBB01DZGJA	1	1	0	0	0
IS9DOBB01DS91P	1	1	0	0	0
IS9DOBB01D3ZSF	1	1	0	0	0
IS9DOBB01ERFN5	1	1	0	0	0
IS9DOBB01EBG32	13	13	0	0	0
IS9DOBB01EGHK1	1	1	0	0	0
IS9DOBB01EGJN2	3	3	0	0	0
IS9DOBB01DER2N	1	1	0	0	0
IS9DOBB01BKMSE	3	3	0	0	0
IS9DOBB01D0JY4	1	1	0	0	0
IS9DOBB01DQ3SA	1	1	0	0	0
